train_number,run_date,station_code,sequence,scheduled_arrival,actual_arrival,scheduled_departure,actual_departure,distance_km,arrival_delay_min,departure_delay_min,station_dwell_time_min,scheduled_dwell_time_min,dwell_deviation_min,section_id,section_distance_km,sectional_running_time_min,scheduled_running_time_min,delay_recovery_min
12302,2026-09-04,DDU,4,2026-09-05 00:45:00,2026-09-05 00:58:18,2026-09-05 00:55:00,2026-09-05 01:08:18,787.0,13.3,13.3,10.0,10.0,0.0,PRYJ->DDU,153.0,67.4,60.0,-7.4
12302,2026-09-04,GAYA,5,2026-09-05 03:10:00,2026-09-05 03:21:00,2026-09-05 03:13:00,2026-09-05 03:26:00,992.0,11.0,13.0,5.0,3.0,2.0,DDU->GAYA,205.0,132.7,135.0,2.3000000000000007
12302,2026-09-04,DHN,6,2026-09-05 05:55:00,2026-09-05 06:04:48,2026-09-05 06:00:00,2026-09-05 06:09:18,1193.0,9.8,9.3,4.5,5.0,-0.5,GAYA->DHN,201.0,158.8,162.0,3.1999999999999993
12302,2026-09-04,ASN,7,2026-09-05 06:54:00,2026-09-05 07:00:42,2026-09-05 06:56:00,2026-09-05 07:04:42,1251.0,6.7,8.7,4.0,2.0,2.0,DHN->ASN,58.0,51.4,54.0,2.6000000000000005
12302,2026-09-04,HWH,8,2026-09-05 09:55:00,2026-09-05 10:00:30,,,1450.0,5.5,5.5,2.0,2.0,0.0,ASN->HWH,199.0,175.8,179.0,3.1999999999999993
12302,2026-09-05,NDLS,1,,,2026-09-05 16:55:00,2026-09-05 16:55:00,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,,,0.0
12302,2026-09-05,CNB,2,2026-09-05 21:30:00,2026-09-05 21:35:36,2026-09-05 21:35:00,2026-09-05 21:40:36,440.0,5.6,5.6,5.0,5.0,0.0,NDLS->CNB,440.0,280.6,275.0,-5.6
12302,2026-09-05,PRYJ,3,2026-09-05 23:43:00,2026-09-05 23:46:36,2026-09-05 23:45:00,2026-09-05 23:49:06,634.0,3.6,4.1,2.5,2.0,0.5,CNB->PRYJ,194.0,126.0,128.0,1.9999999999999996
12302,2026-09-05,DDU,4,2026-09-06 00:45:00,2026-09-06 00:55:24,2026-09-06 00:55:00,2026-09-06 01:05:54,787.0,10.4,10.9,10.5,10.0,0.5,PRYJ->DDU,153.0,66.3,60.0,-6.300000000000001
12302,2026-09-05,GAYA,5,2026-09-06 03:10:00,2026-09-06 03:19:00,2026-09-06 03:13:00,2026-09-06 03:22:30,992.0,9.0,9.5,3.5,3.0,0.5,DDU->GAYA,205.0,133.1,135.0,1.9000000000000004
12302,2026-09-05,DHN,6,2026-09-06 05:55:00,2026-09-06 06:02:00,2026-09-06 06:00:00,2026-09-06 06:07:30,1193.0,7.0,7.5,5.5,5.0,0.5,GAYA->DHN,201.0,159.5,162.0,2.5
12302,2026-09-05,ASN,7,2026-09-06 06:54:00,2026-09-06 07:00:42,2026-09-06 06:56:00,2026-09-06 07:04:42,1251.0,6.7,8.7,4.0,2.0,2.0,DHN->ASN,58.0,53.2,54.0,0.7999999999999998
12302,2026-09-05,HWH,8,2026-09-06 09:55:00,2026-09-06 10:04:06,,,1450.0,9.1,9.1,2.0,2.0,0.0,ASN->HWH,199.0,179.4,179.0,-0.40000000000000036
12302,2026-09-06,NDLS,1,,,2026-09-06 16:55:00,2026-09-06 17:00:00,0.0,0.0,5.0,2.0,2.0,0.0,,0.0,,,0.0
12302,2026-09-06,CNB,2,2026-09-06 21:30:00,2026-09-06 21:36:30,2026-09-06 21:35:00,2026-09-06 21:43:30,440.0,6.5,8.5,7.0,5.0,2.0,NDLS->CNB,440.0,276.5,275.0,-1.5
12302,2026-09-06,PRYJ,3,2026-09-06 23:43:00,2026-09-06 23:48:30,2026-09-06 23:45:00,2026-09-06 23:52:30,634.0,5.5,7.5,4.0,2.0,2.0,CNB->PRYJ,194.0,125.0,128.0,3.0
12302,2026-09-06,DDU,4,2026-09-07 00:45:00,2026-09-07 00:56:48,2026-09-07 00:55:00,2026-09-07 01:07:48,787.0,11.8,12.8,11.0,10.0,1.0,PRYJ->DDU,153.0,64.3,60.0,-4.300000000000001
12302,2026-09-06,GAYA,5,2026-09-07 03:10:00,2026-09-07 03:23:12,2026-09-07 03:13:00,2026-09-07 03:25:42,992.0,13.2,12.7,2.5,3.0,-0.5,DDU->GAYA,205.0,135.4,135.0,-0.3999999999999986
12302,2026-09-06,DHN,6,2026-09-07 05:55:00,2026-09-07 06:05:48,2026-09-07 06:00:00,2026-09-07 06:10:48,1193.0,10.8,10.8,5.0,5.0,0.0,GAYA->DHN,201.0,160.1,162.0,1.8999999999999986
12302,2026-09-06,ASN,7,2026-09-07 06:54:00,2026-09-07 07:06:18,2026-09-07 06:56:00,2026-09-07 07:10:18,1251.0,12.3,14.3,4.0,2.0,2.0,DHN->ASN,58.0,55.5,54.0,-1.5
12302,2026-09-06,HWH,8,2026-09-07 09:55:00,2026-09-07 10:07:30,,,1450.0,12.5,12.5,2.0,2.0,0.0,ASN->HWH,199.0,177.2,179.0,1.8000000000000007
12302,2026-09-07,NDLS,1,,,2026-09-07 16:55:00,2026-09-07 17:00:00,0.0,0.0,5.0,2.0,2.0,0.0,,0.0,,,0.0
12302,2026-09-07,CNB,2,2026-09-07 21:30:00,2026-09-07 21:36:30,2026-09-07 21:35:00,2026-09-07 21:41:00,440.0,6.5,6.0,4.5,5.0,-0.5,NDLS->CNB,440.0,276.5,275.0,-1.5
12302,2026-09-07,PRYJ,3,2026-09-07 23:43:00,2026-09-07 23:47:18,2026-09-07 23:45:00,2026-09-07 23:50:18,634.0,4.3,5.3,3.0,2.0,1.0,CNB->PRYJ,194.0,126.3,128.0,1.7000000000000002
12302,2026-09-07,DDU,4,2026-09-08 00:45:00,2026-09-08 00:54:30,2026-09-08 00:55:00,2026-09-08 01:05:30,787.0,9.5,10.5,11.0,10.0,1.0,PRYJ->DDU,153.0,64.2,60.0,-4.2
12302,2026-09-07,GAYA,5,2026-09-08 03:10:00,2026-09-08 03:20:00,2026-09-08 03:13:00,2026-09-08 03:23:30,992.0,10.0,10.5,3.5,3.0,0.5,DDU->GAYA,205.0,134.5,135.0,0.5
12302,2026-09-07,DHN,6,2026-09-08 05:55:00,2026-09-08 06:02:18,2026-09-08 06:00:00,2026-09-08 06:06:48,1193.0,7.3,6.8,4.5,5.0,-0.5,GAYA->DHN,201.0,158.8,162.0,3.2
12302,2026-09-07,ASN,7,2026-09-08 06:54:00,2026-09-08 07:01:06,2026-09-08 06:56:00,2026-09-08 07:02:36,1251.0,7.1,6.6,1.5,2.0,-0.5,DHN->ASN,58.0,54.3,54.0,-0.2999999999999998
12302,2026-09-07,HWH,8,2026-09-08 09:55:00,2026-09-08 10:01:36,,,1450.0,6.6,6.6,2.0,2.0,0.0,ASN->HWH,199.0,179.0,179.0,0.0
12302,2026-09-08,NDLS,1,,,2026-09-08 16:55:00,2026-09-08 17:00:00,0.0,0.0,5.0,2.0,2.0,0.0,,0.0,,,0.0
12302,2026-09-08,CNB,2,2026-09-08 21:30:00,2026-09-08 21:38:54,2026-09-08 21:35:00,2026-09-08 21:44:54,440.0,8.9,9.9,6.0,5.0,1.0,NDLS->CNB,440.0,278.9,275.0,-3.9000000000000004
12302,2026-09-08,PRYJ,3,2026-09-08 23:43:00,2026-09-08 23:51:24,2026-09-08 23:45:00,2026-09-08 23:54:24,634.0,8.4,9.4,3.0,2.0,1.0,CNB->PRYJ,194.0,126.5,128.0,1.5
12302,2026-09-08,DDU,4,2026-09-09 00:45:00,2026-09-09 00:52:36,2026-09-09 00:55:00,2026-09-09 01:03:36,787.0,7.6,8.6,11.0,10.0,1.0,PRYJ->DDU,153.0,58.2,60.0,1.8000000000000007
12302,2026-09-08,GAYA,5,2026-09-09 03:10:00,2026-09-09 03:16:42,2026-09-09 03:13:00,2026-09-09 03:19:42,992.0,6.7,6.7,3.0,3.0,0.0,DDU->GAYA,205.0,133.1,135.0,1.8999999999999995
12302,2026-09-08,DHN,6,2026-09-09 05:55:00,2026-09-09 05:59:06,2026-09-09 06:00:00,2026-09-09 06:03:36,1193.0,4.1,3.6,4.5,5.0,-0.5,GAYA->DHN,201.0,159.4,162.0,2.6000000000000005
12302,2026-09-08,ASN,7,2026-09-09 06:54:00,2026-09-09 06:54:36,2026-09-09 06:56:00,2026-09-09 06:56:06,1251.0,0.6,0.1,1.5,2.0,-0.5,DHN->ASN,58.0,51.0,54.0,3.0
12302,2026-09-08,HWH,8,2026-09-09 09:55:00,2026-09-09 09:55:12,,,1450.0,0.2,0.2,2.0,2.0,0.0,ASN->HWH,199.0,179.1,179.0,-0.1
12952,2026-08-05,NDLS,1,,,2026-08-05 16:55:00,2026-08-05 17:00:00,0.0,0.0,5.0,2.0,2.0,0.0,,0.0,,,0.0
12952,2026-08-05,KOTA,2,2026-08-05 21:30:00,2026-08-05 21:35:18,2026-08-05 21:40:00,2026-08-05 21:46:18,465.0,5.3,6.3,11.0,10.0,1.0,NDLS->KOTA,465.0,275.3,275.0,-0.2999999999999998
12952,2026-08-05,BRC,3,2026-08-06 03:40:00,2026-08-06 03:46:48,2026-08-06 03:50:00,2026-08-06 03:56:48,992.0,6.8,6.8,10.0,10.0,0.0,KOTA->BRC,527.0,360.5,360.0,-0.5
12952,2026-08-05,MMCT,4,2026-08-06 08:35:00,2026-08-06 08:42:54,,,1384.0,7.9,7.9,2.0,2.0,0.0,BRC->MMCT,392.0,286.1,285.0,-1.1000000000000005
12952,2026-08-06,NDLS,1,,,2026-08-06 16:55:00,2026-08-06 16:57:00,0.0,0.0,2.0,2.0,2.0,0.0,,0.0,,,0.0
12952,2026-08-06,KOTA,2,2026-08-06 21:30:00,2026-08-06 21:33:18,2026-08-06 21:40:00,2026-08-06 21:43:48,465.0,3.3,3.8,10.5,10.0,0.5,NDLS->KOTA,465.0,276.3,275.0,-1.2999999999999998
12952,2026-08-06,BRC,3,2026-08-07 03:40:00,2026-08-07 03:42:42,2026-08-07 03:50:00,2026-08-07 03:52:42,992.0,2.7,2.7,10.0,10.0,0.0,KOTA->BRC,527.0,358.9,360.0,1.0999999999999996
12952,2026-08-06,MMCT,4,2026-08-07 08:35:00,2026-08-07 08:36:12,,,1384.0,1.2,1.2,2.0,2.0,0.0,BRC->MMCT,392.0,283.5,285.0,1.5000000000000002
12952,2026-08-07,NDLS,1,,,2026-08-07 16:55:00,2026-08-07 17:00:00,0.0,0.0,5.0,2.0,2.0,0.0,,0.0,,,0.0
12952,2026-08-07,KOTA,2,2026-08-07 21:30:00,2026-08-07 21:37:06,2026-08-07 21:40:00,2026-08-07 21:47:36,465.0,7.1,7.6,10.5,10.0,0.5,NDLS->KOTA,465.0,277.1,275.0,-2.0999999999999996
12952,2026-08-07,BRC,3,2026-08-08 03:40:00,2026-08-08 03:46:12,2026-08-08 03:50:00,2026-08-08 03:57:12,992.0,6.2,7.2,11.0,10.0,1.0,KOTA->BRC,527.0,358.6,360.0,1.3999999999999995
12952,2026-08-07,MMCT,4,2026-08-08 08:35:00,2026-08-08 08:43:18,,,1384.0,8.3,8.3,2.0,2.0,0.0,BRC->MMCT,392.0,286.1,285.0,-1.1000000000000005
12952,2026-08-08,NDLS,1,,,2026-08-08 16:55:00,2026-08-08 16:55:00,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,,,0.0
12952,2026-08-08,KOTA,2,2026-08-08 21:30:00,2026-08-08 21:30:00,2026-08-08 21:40:00,2026-08-08 21:41:00,465.0,0.0,1.0,11.0,10.0,1.0,NDLS->KOTA,465.0,275.0,275.0,0.0
12952,2026-08-08,BRC,3,2026-08-09 03:40:00,2026-08-09 03:40:42,2026-08-09 03:50:00,2026-08-09 03:51:42,992.0,0.7,1.7,11.0,10.0,1.0,KOTA->BRC,527.0,359.7,360.0,0.30000000000000004
12952,2026-08-08,MMCT,4,2026-08-09 08:35:00,2026-08-09 08:35:00,,,1384.0,0.0,0.0,2.0,2.0,0.0,BRC->MMCT,392.0,283.3,285.0,1.7
12952,2026-08-09,NDLS,1,,,2026-08-09 16:55:00,2026-08-09 16:55:00,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,,,0.0
12952,2026-08-09,KOTA,2,2026-08-09 21:30:00,2026-08-09 21:30:36,2026-08-09 21:40:00,2026-08-09 21:40:36,465.0,0.6,0.6,10.0,10.0,0.0,NDLS->KOTA,465.0,275.6,275.0,-0.6
12952,2026-08-09,BRC,3,2026-08-10 03:40:00,2026-08-10 03:43:00,2026-08-10 03:50:00,2026-08-10 03:53:00,992.0,3.0,3.0,10.0,10.0,0.0,KOTA->BRC,527.0,362.4,360.0,-2.4
12952,2026-08-09,MMCT,4,2026-08-10 08:35:00,2026-08-10 08:38:12,,,1384.0,3.2,3.2,2.0,2.0,0.0,BRC->MMCT,392.0,285.2,285.0,-0.20000000000000018
12952,2026-08-10,NDLS,1,,,2026-08-10 16:55:00,2026-08-10 16:55:00,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,,,0.0
12952,2026-08-10,KOTA,2,2026-08-10 21:30:00,2026-08-10 21:30:00,2026-08-10 21:40:00,2026-08-10 21:40:00,465.0,0.0,0.0,10.0,10.0,0.0,NDLS->KOTA,465.0,275.0,275.0,0.0
12952,2026-08-10,BRC,3,2026-08-11 03:40:00,2026-08-11 03:40:54,2026-08-11 03:50:00,2026-08-11 03:51:54,992.0,0.9,1.9,11.0,10.0,1.0,KOTA->BRC,527.0,360.9,360.0,-0.9
12952,2026-08-10,MMCT,4,2026-08-11 08:35:00,2026-08-11 08:39:42,,,1384.0,4.7,4.7,2.0,2.0,0.0,BRC->MMCT,392.0,287.8,285.0,-2.8000000000000003
12952,2026-08-11,NDLS,1,,,2026-08-11 16:55:00,2026-08-11 17:00:00,0.0,0.0,5.0,2.0,2.0,0.0,,0.0,,,0.0
12952,2026-08-11,KOTA,2,2026-08-11 21:30:00,2026-08-11 21:35:42,2026-08-11 21:40:00,2026-08-11 21:46:12,465.0,5.7,6.2,10.5,10.0,0.5,NDLS->KOTA,465.0,275.7,275.0,-0.7000000000000002
12952,2026-08-11,BRC,3,2026-08-12 03:40:00,2026-08-12 03:45:30,2026-08-12 03:50:00,2026-08-12 03:56:00,992.0,5.5,6.0,10.5,10.0,0.5,KOTA->BRC,527.0,359.3,360.0,0.7000000000000002
12952,2026-08-11,MMCT,4,2026-08-12 08:35:00,2026-08-12 08:40:12,,,1384.0,5.2,5.2,2.0,2.0,0.0,BRC->MMCT,392.0,284.2,285.0,0.7999999999999998
12952,2026-08-12,NDLS,1,,,2026-08-12 16:55:00,2026-08-12 17:00:00,0.0,0.0,5.0,2.0,2.0,0.0,,0.0,,,0.0
12952,2026-08-12,KOTA,2,2026-08-12 21:30:00,2026-08-12 21:38:30,2026-08-12 21:40:00,2026-08-12 21:50:30,465.0,8.5,10.5,12.0,10.0,2.0,NDLS->KOTA,465.0,278.5,275.0,-3.5
12952,2026-08-12,BRC,3,2026-08-13 03:40:00,2026-08-13 03:48:12,2026-08-13 03:50:00,2026-08-13 03:57:42,992.0,8.2,7.7,9.5,10.0,-0.5,KOTA->BRC,527.0,357.7,360.0,2.3000000000000007
12952,2026-08-12,MMCT,4,2026-08-13 08:35:00,2026-08-13 08:41:24,,,1384.0,6.4,6.4,2.0,2.0,0.0,BRC->MMCT,392.0,283.7,285.0,1.2999999999999998
12952,2026-08-13,NDLS,1,,,2026-08-13 16:55:00,2026-08-13 16:55:00,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,,,0.0
12952,2026-08-13,KOTA,2,2026-08-13 21:30:00,2026-08-13 21:30:00,2026-08-13 21:40:00,2026-08-13 21:42:00,465.0,0.0,2.0,12.0,10.0,2.0,NDLS->KOTA,465.0,275.0,275.0,0.0
12952,2026-08-13,BRC,3,2026-08-14 03:40:00,2026-08-14 03:40:00,2026-08-14 03:50:00,2026-08-14 03:49:30,992.0,0.0,-0.5,9.5,10.0,-0.5,KOTA->BRC,527.0,358.0,360.0,2.0
12952,2026-08-13,MMCT,4,2026-08-14 08:35:00,2026-08-14 08:35:00,,,1384.0,0.0,0.0,2.0,2.0,0.0,BRC->MMCT,392.0,285.5,285.0,-0.5
12952,2026-08-14,NDLS,1,,,2026-08-14 16:55:00,2026-08-14 17:00:00,0.0,0.0,5.0,2.0,2.0,0.0,,0.0,,,0.0
12952,2026-08-14,KOTA,2,2026-08-14 21:30:00,2026-08-14 21:34:30,2026-08-14 21:40:00,2026-08-14 21:45:30,465.0,4.5,5.5,11.0,10.0,1.0,NDLS->KOTA,465.0,274.5,275.0,0.5
12952,2026-08-14,BRC,3,2026-08-15 03:40:00,2026-08-15 03:41:36,2026-08-15 03:50:00,2026-08-15 03:51:06,992.0,1.6,1.1,9.5,10.0,-0.5,KOTA->BRC,527.0,356.1,360.0,3.9
12952,2026-08-14,MMCT,4,2026-08-15 08:35:00,2026-08-15 08:35:00,,,1384.0,0.0,0.0,2.0,2.0,0.0,BRC->MMCT,392.0,283.9,285.0,1.1
12952,2026-08-15,NDLS,1,,,2026-08-15 16:55:00,2026-08-15 16:55:00,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,,,0.0
12952,2026-08-15,KOTA,2,2026-08-15 21:30:00,2026-08-15 21:30:48,2026-08-15 21:40:00,2026-08-15 21:41:48,465.0,0.8,1.8,11.0,10.0,1.0,NDLS->KOTA,465.0,275.8,275.0,-0.8
12952,2026-08-15,BRC,3,2026-08-16 03:40:00,2026-08-16 03:40:00,2026-08-16 03:50:00,2026-08-16 03:50:30,992.0,0.0,0.5,10.5,10.0,0.5,KOTA->BRC,527.0,358.2,360.0,1.8
12952,2026-08-15,MMCT,4,2026-08-16 08:35:00,2026-08-16 08:35:24,,,1384.0,0.4,0.4,2.0,2.0,0.0,BRC->MMCT,392.0,284.9,285.0,0.09999999999999998
12952,2026-08-16,NDLS,1,,,2026-08-16 16:55:00,2026-08-16 16:55:00,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,,,0.0
12952,2026-08-16,KOTA,2,2026-08-16 21:30:00,2026-08-16 21:30:00,2026-08-16 21:40:00,2026-08-16 21:40:30,465.0,0.0,0.5,10.5,10.0,0.5,NDLS->KOTA,465.0,275.0,275.0,0.0
12952,2026-08-16,BRC,3,2026-08-17 03:40:00,2026-08-17 03:43:12,2026-08-17 03:50:00,2026-08-17 03:55:12,992.0,3.2,5.2,12.0,10.0,2.0,KOTA->BRC,527.0,362.7,360.0,-2.7
12952,2026-08-16,MMCT,4,2026-08-17 08:35:00,2026-08-17 08:38:18,,,1384.0,3.3,3.3,2.0,2.0,0.0,BRC->MMCT,392.0,283.1,285.0,1.9000000000000004
12952,2026-08-17,NDLS,1,,,2026-08-17 16:55:00,2026-08-17 16:57:00,0.0,0.0,2.0,2.0,2.0,0.0,,0.0,,,0.0
12952,2026-08-17,KOTA,2,2026-08-17 21:30:00,2026-08-17 21:30:00,2026-08-17 21:40:00,2026-08-17 21:39:30,465.0,0.0,-0.5,9.5,10.0,-0.5,NDLS->KOTA,465.0,273.0,275.0,2.0
12952,2026-08-17,BRC,3,2026-08-18 03:40:00,2026-08-18 03:43:00,2026-08-18 03:50:00,2026-08-18 03:54:00,992.0,3.0,4.0,11.0,10.0,1.0,KOTA->BRC,527.0,363.5,360.0,-3.5
12952,2026-08-17,MMCT,4,2026-08-18 08:35:00,2026-08-18 08:39:12,,,1384.0,4.2,4.2,2.0,2.0,0.0,BRC->MMCT,392.0,285.2,285.0,-0.20000000000000018
12952,2026-08-18,NDLS,1,,,2026-08-18 16:55:00,2026-08-18 17:05:00,0.0,0.0,10.0,2.0,2.0,0.0,,0.0,,,0.0
12952,2026-08-18,KOTA,2,2026-08-18 21:30:00,2026-08-18 21:42:00,2026-08-18 21:40:00,2026-08-18 21:52:00,465.0,12.0,12.0,10.0,10.0,0.0,NDLS->KOTA,465.0,277.0,275.0,-2.0
12952,2026-08-18,BRC,3,2026-08-19 03:40:00,2026-08-19 03:52:18,2026-08-19 03:50:00,2026-08-19 04:03:18,992.0,12.3,13.3,11.0,10.0,1.0,KOTA->BRC,527.0,360.3,360.0,-0.3000000000000007
12952,2026-08-18,MMCT,4,2026-08-19 08:35:00,2026-08-19 08:46:30,,,1384.0,11.5,11.5,2.0,2.0,0.0,BRC->MMCT,392.0,283.2,285.0,1.8000000000000007
12952,2026-08-19,NDLS,1,,,2026-08-19 16:55:00,2026-08-19 16:55:00,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,,,0.0
12952,2026-08-19,KOTA,2,2026-08-19 21:30:00,2026-08-19 21:30:00,2026-08-19 21:40:00,2026-08-19 21:39:30,465.0,0.0,-0.5,9.5,10.0,-0.5,NDLS->KOTA,465.0,275.0,275.0,0.0
12952,2026-08-19,BRC,3,2026-08-20 03:40:00,2026-08-20 03:42:42,2026-08-20 03:50:00,2026-08-20 03:53:42,992.0,2.7,3.7,11.0,10.0,1.0,KOTA->BRC,527.0,363.2,360.0,-3.2
12952,2026-08-19,MMCT,4,2026-08-20 08:35:00,2026-08-20 08:41:18,,,1384.0,6.3,6.3,2.0,2.0,0.0,BRC->MMCT,392.0,287.6,285.0,-2.5999999999999996
12952,2026-08-20,NDLS,1,,,2026-08-20 16:55:00,2026-08-20 17:00:00,0.0,0.0,5.0,2.0,2.0,0.0,,0.0,,,0.0
12952,2026-08-20,KOTA,2,2026-08-20 21:30:00,2026-08-20 21:38:12,2026-08-20 21:40:00,2026-08-20 21:47:42,465.0,8.2,7.7,9.5,10.0,-0.5,NDLS->KOTA,465.0,278.2,275.0,-3.1999999999999993
12952,2026-08-20,BRC,3,2026-08-21 03:40:00,2026-08-21 03:48:42,2026-08-21 03:50:00,2026-08-21 04:00:42,992.0,8.7,10.7,12.0,10.0,2.0,KOTA->BRC,527.0,361.0,360.0,-0.9999999999999991
12952,2026-08-20,MMCT,4,2026-08-21 08:35:00,2026-08-21 08:47:06,,,1384.0,12.1,12.1,2.0,2.0,0.0,BRC->MMCT,392.0,286.4,285.0,-1.4000000000000004
12952,2026-08-21,NDLS,1,,,2026-08-21 16:55:00,2026-08-21 16:57:00,0.0,0.0,2.0,2.0,2.0,0.0,,0.0,,,0.0
12952,2026-08-21,KOTA,2,2026-08-21 21:30:00,2026-08-21 21:31:42,2026-08-21 21:40:00,2026-08-21 21:42:12,465.0,1.7,2.2,10.5,10.0,0.5,NDLS->KOTA,465.0,274.7,275.0,0.30000000000000004
12952,2026-08-21,BRC,3,2026-08-22 03:40:00,2026-08-22 03:43:54,2026-08-22 03:50:00,2026-08-22 03:54:24,992.0,3.9,4.4,10.5,10.0,0.5,KOTA->BRC,527.0,361.7,360.0,-1.6999999999999997
12952,2026-08-21,MMCT,4,2026-08-22 08:35:00,2026-08-22 08:39:42,,,1384.0,4.7,4.7,2.0,2.0,0.0,BRC->MMCT,392.0,285.3,285.0,-0.2999999999999998
12952,2026-08-22,NDLS,1,,,2026-08-22 16:55:00,2026-08-22 16:55:00,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,,,0.0
12952,2026-08-22,KOTA,2,2026-08-22 21:30:00,2026-08-22 21:30:00,2026-08-22 21:40:00,2026-08-22 21:40:30,465.0,0.0,0.5,10.5,10.0,0.5,NDLS->KOTA,465.0,275.0,275.0,0.0
12952,2026-08-22,BRC,3,2026-08-23 03:40:00,2026-08-23 03:40:18,2026-08-23 03:50:00,2026-08-23 03:52:18,992.0,0.3,2.3,12.0,10.0,2.0,KOTA->BRC,527.0,359.8,360.0,0.2
12952,2026-08-22,MMCT,4,2026-08-23 08:35:00,2026-08-23 08:37:30,,,1384.0,2.5,2.5,2.0,2.0,0.0,BRC->MMCT,392.0,285.2,285.0,-0.20000000000000018
12952,2026-08-23,NDLS,1,,,2026-08-23 16:55:00,2026-08-23 16:55:00,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,,,0.0
12952,2026-08-23,KOTA,2,2026-08-23 21:30:00,2026-08-23 21:32:24,2026-08-23 21:40:00,2026-08-23 21:43:24,465.0,2.4,3.4,11.0,10.0,1.0,NDLS->KOTA,465.0,277.4,275.0,-2.4
12952,2026-08-23,BRC,3,2026-08-24 03:40:00,2026-08-24 03:43:06,2026-08-24 03:50:00,2026-08-24 03:53:36,992.0,3.1,3.6,10.5,10.0,0.5,KOTA->BRC,527.0,359.7,360.0,0.2999999999999998
12952,2026-08-23,MMCT,4,2026-08-24 08:35:00,2026-08-24 08:37:00,,,1384.0,2.0,2.0,2.0,2.0,0.0,BRC->MMCT,392.0,283.4,285.0,1.6
12952,2026-08-24,NDLS,1,,,2026-08-24 16:55:00,2026-08-24 17:00:00,0.0,0.0,5.0,2.0,2.0,0.0,,0.0,,,0.0
12952,2026-08-24,KOTA,2,2026-08-24 21:30:00,2026-08-24 21:33:54,2026-08-24 21:40:00,2026-08-24 21:44:24,465.0,3.9,4.4,10.5,10.0,0.5,NDLS->KOTA,465.0,273.9,275.0,1.1
12952,2026-08-24,BRC,3,2026-08-25 03:40:00,2026-08-25 03:46:24,2026-08-25 03:50:00,2026-08-25 03:56:54,992.0,6.4,6.9,10.5,10.0,0.5,KOTA->BRC,527.0,362.0,360.0,-2.0
12952,2026-08-24,MMCT,4,2026-08-25 08:35:00,2026-08-25 08:43:00,,,1384.0,8.0,8.0,2.0,2.0,0.0,BRC->MMCT,392.0,286.1,285.0,-1.0999999999999996
12952,2026-08-25,NDLS,1,,,2026-08-25 16:55:00,2026-08-25 17:05:00,0.0,0.0,10.0,2.0,2.0,0.0,,0.0,,,0.0
12952,2026-08-25,KOTA,2,2026-08-25 21:30:00,2026-08-25 21:37:48,2026-08-25 21:40:00,2026-08-25 21:47:18,465.0,7.8,7.3,9.5,10.0,-0.5,NDLS->KOTA,465.0,272.8,275.0,2.2
12952,2026-08-25,BRC,3,2026-08-26 03:40:00,2026-08-26 03:48:54,2026-08-26 03:50:00,2026-08-26 03:59:54,992.0,8.9,9.9,11.0,10.0,1.0,KOTA->BRC,527.0,361.6,360.0,-1.6000000000000005
12952,2026-08-25,MMCT,4,2026-08-26 08:35:00,2026-08-26 08:43:54,,,1384.0,8.9,8.9,2.0,2.0,0.0,BRC->MMCT,392.0,284.0,285.0,1.0
12952,2026-08-26,NDLS,1,,,2026-08-26 16:55:00,2026-08-26 16:55:00,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,,,0.0
12952,2026-08-26,KOTA,2,2026-08-26 21:30:00,2026-08-26 21:32:00,2026-08-26 21:40:00,2026-08-26 21:44:00,465.0,2.0,4.0,12.0,10.0,2.0,NDLS->KOTA,465.0,277.0,275.0,-2.0
12952,2026-08-26,BRC,3,2026-08-27 03:40:00,2026-08-27 03:42:18,2026-08-27 03:50:00,2026-08-27 03:53:18,992.0,2.3,3.3,11.0,10.0,1.0,KOTA->BRC,527.0,358.3,360.0,1.7000000000000002
12952,2026-08-26,MMCT,4,2026-08-27 08:35:00,2026-08-27 08:37:54,,,1384.0,2.9,2.9,2.0,2.0,0.0,BRC->MMCT,392.0,284.6,285.0,0.3999999999999999
12952,2026-08-27,NDLS,1,,,2026-08-27 16:55:00,2026-08-27 17:05:00,0.0,0.0,10.0,2.0,2.0,0.0,,0.0,,,0.0
12952,2026-08-27,KOTA,2,2026-08-27 21:30:00,2026-08-27 21:40:24,2026-08-27 21:40:00,2026-08-27 21:50:54,465.0,10.4,10.9,10.5,10.0,0.5,NDLS->KOTA,465.0,275.4,275.0,-0.40000000000000036
12952,2026-08-27,BRC,3,2026-08-28 03:40:00,2026-08-28 03:51:30,2026-08-28 03:50:00,2026-08-28 04:02:30,992.0,11.5,12.5,11.0,10.0,1.0,KOTA->BRC,527.0,360.6,360.0,-0.5999999999999996
